id,title,body,dao,author,state,created,link,source_dataset,combined_id,activist_score,keyword_hits,detection_method,DAO,Proposal ID,Title,Body,Author,Created,State,Choices,Activist Score,Keyword Hits,Detection Method,description,createdAt,proposer,source
0x9c768a516a9d7bf2847fd9ad1eb9bfa69fab3ba3db60058ae2babd91917153c6,[BIP-826] Balancer Boosted Pool Rewards Rerouting Framework,"# Summary and Motivation

As Balancer V3 has introduced boosted pools in a highly efficient way compared to the prior execution, there has been mass adoption by various parties of the product. While this is a great success, and we expect to see more projects leveraging boosted pools in the future, t",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1747292982,,fast_major_daos,fast_major_daos_88,0.619,1,enhanced_fast,balancer.eth,0x9c768a516a9d7bf2847fd9ad1eb9bfa69fab3ba3db60058ae2babd91917153c6,[BIP-826] Balancer Boosted Pool Rewards Rerouting Framework,"# Summary and Motivation

As Balancer V3 has introduced boosted pools in a highly efficient way compared to the prior execution, there has been mass adoption by various parties of the product. While this is a great success, and we expect to see more projects leveraging boosted pools in the future, t",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1747292982.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.619,1.0,enhanced_fast,,,,
0x93aaad0c7e6b6bd69ea9ef9406ee0590361083e14f22ba2b90b198148d04b7c3,[BIP-825] Enable YieldFi yUSD/USDC gauges on Balancer v3 Arbitrum new pool deployment,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/2006

Summary:

This is a proposal to enable the root gauge https://etherscan.io/address/0xc77AC1AE3434260baeFcE0e23582c1249392D12d
on Ethereum, [which redirects rewards to the child gauge https://arbiscan.io/address/0x39d71EE5c9",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1746691300,,fast_major_daos,fast_major_daos_89,0.914,6,enhanced_fast,balancer.eth,0x93aaad0c7e6b6bd69ea9ef9406ee0590361083e14f22ba2b90b198148d04b7c3,[BIP-825] Enable YieldFi yUSD/USDC gauges on Balancer v3 Arbitrum new pool deployment,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/2006

Summary:

This is a proposal to enable the root gauge https://etherscan.io/address/0xc77AC1AE3434260baeFcE0e23582c1249392D12d
on Ethereum, [which redirects rewards to the child gauge https://arbiscan.io/address/0x39d71EE5c9",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1746691300.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.914,6.0,enhanced_fast,,,,
0x04f8cf4b93cca840d55377bb1c7b321cbdbaea5128d3b1a67e7ab2cab2c9e993,[BIP-824] Enable YieldFi yUSD/USDC gauges on Balancer v3 Base new pool deployment,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/2005

Summary:

This is a proposal to enable the root gauge https://etherscan.io/address/0x5A65665161A2b231FD1bB22FBebFA1cB624BdBc3

on Ethereum, [which redirects rewards to the child gauge [https://basescan.org/address/0x50355F3",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1746691200,,fast_major_daos,fast_major_daos_90,0.897,6,enhanced_fast,balancer.eth,0x04f8cf4b93cca840d55377bb1c7b321cbdbaea5128d3b1a67e7ab2cab2c9e993,[BIP-824] Enable YieldFi yUSD/USDC gauges on Balancer v3 Base new pool deployment,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/2005

Summary:

This is a proposal to enable the root gauge https://etherscan.io/address/0x5A65665161A2b231FD1bB22FBebFA1cB624BdBc3

on Ethereum, [which redirects rewards to the child gauge [https://basescan.org/address/0x50355F3",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1746691200.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.897,6.0,enhanced_fast,,,,
0x112f0b1077a87933d54d5e22715cb035f64fa5905bea6093f7d5c68beac1ab74,[BIP-823] Enable Gauge for Safe Haven QuantAMM BTF,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1992

**Summary:**
This is a proposal to enable the gauge on Ethereum for the QuantAMM Blockchain Traded Fund (BTF) Safe Haven pool (BTFSH: [`0x6B61D8680C4F9E560c8306807908553f95c749C5`](https://etherscan.io/address/0x6B61D8680C4",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1746690646,,fast_major_daos,fast_major_daos_91,0.91,6,enhanced_fast,balancer.eth,0x112f0b1077a87933d54d5e22715cb035f64fa5905bea6093f7d5c68beac1ab74,[BIP-823] Enable Gauge for Safe Haven QuantAMM BTF,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1992

**Summary:**
This is a proposal to enable the gauge on Ethereum for the QuantAMM Blockchain Traded Fund (BTF) Safe Haven pool (BTFSH: [`0x6B61D8680C4F9E560c8306807908553f95c749C5`](https://etherscan.io/address/0x6B61D8680C4",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1746690646.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.91,6.0,enhanced_fast,,,,
0x54df592ece6b23c3f34d7d4f915e9607c320a68bd9d171387e2de9078c178d97,[BIP-822] Rocket Pool Balancer Alliance Program Proposal,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1991

This proposal closely follows the template provided at https://forum.balancer.fi/t/balancer-alliance-proposal-template/6485 pursuant to BIP-812 ([forum post](https://forum.balancer.fi/t/bip-812-establishing-the-balancer-all",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1746690369,,fast_major_daos,fast_major_daos_92,0.799,6,enhanced_fast,balancer.eth,0x54df592ece6b23c3f34d7d4f915e9607c320a68bd9d171387e2de9078c178d97,[BIP-822] Rocket Pool Balancer Alliance Program Proposal,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1991

This proposal closely follows the template provided at https://forum.balancer.fi/t/balancer-alliance-proposal-template/6485 pursuant to BIP-812 ([forum post](https://forum.balancer.fi/t/bip-812-establishing-the-balancer-all",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1746690369.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.799,6.0,enhanced_fast,,,,
0x467bf49d0ebe28e852cd202d97f5ef3ec4bd5fec04a2955b58e812bfff6ab4e9,[BIP-821] Update Permissions to Reflect New Deployment of ProtocolFeeSweeperV2,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1984

# TL;DR

Grant necessary permissions to wire up an improved protocol fee sweeper helper contract.

# Proposal

After a successful fee run using the `ProtocolFeeSweeper` permissions as described in [BIP-797](https://forum.ba",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1746689972,,fast_major_daos,fast_major_daos_93,0.87,4,enhanced_fast,balancer.eth,0x467bf49d0ebe28e852cd202d97f5ef3ec4bd5fec04a2955b58e812bfff6ab4e9,[BIP-821] Update Permissions to Reflect New Deployment of ProtocolFeeSweeperV2,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1984

# TL;DR

Grant necessary permissions to wire up an improved protocol fee sweeper helper contract.

# Proposal

After a successful fee run using the `ProtocolFeeSweeper` permissions as described in [BIP-797](https://forum.ba",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1746689972.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.87,4.0,enhanced_fast,,,,
0x9ddde1412f040a37f283dd12b2eb16c919c5fea6bfc068bb7376329a41f75043,[BIP-819] Enable Aave Boosted osETH/aWETH Gauge on Balancer v3 Arbitrum,"### PR with Payload 
https://github.com/BalancerMaxis/multisig-ops/pull/1975

[BIP-819] Enable Aave Boosted osETH/aWETH Gauge on Balancer v3 Arbitrum

# Summary

Proposal to add gauge support for the new **osETH/aWETH** Composable Stable pool on Balancer v3 for Arbitrum. 

# References/Useful Links
",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1746081470,,fast_major_daos,fast_major_daos_94,0.907,9,enhanced_fast,balancer.eth,0x9ddde1412f040a37f283dd12b2eb16c919c5fea6bfc068bb7376329a41f75043,[BIP-819] Enable Aave Boosted osETH/aWETH Gauge on Balancer v3 Arbitrum,"### PR with Payload 
https://github.com/BalancerMaxis/multisig-ops/pull/1975

[BIP-819] Enable Aave Boosted osETH/aWETH Gauge on Balancer v3 Arbitrum

# Summary

Proposal to add gauge support for the new **osETH/aWETH** Composable Stable pool on Balancer v3 for Arbitrum. 

# References/Useful Links
",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1746081470.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.907,9.0,enhanced_fast,,,,
0x543ca41c47cfbb21ce82fb05fa5ed0efa81ae41fb23e6a1c0151d8f91f630e28,[BIP-817] Add Balancer V3 Initial Gauges on Avalanche,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1950

**Summary and Motivation:**
> Balancer V3 recently launch on to Avalanche C-Chain and has gained rapid adoption reaching 10M TVL in the first week of deployment. The Avalanche foundation granted Balancer a multi-month tiere",balancer.eth,0xff0281256B2A478905B79895c1A2038A679E1751,closed,1745501776,,fast_major_daos,fast_major_daos_95,0.849,4,enhanced_fast,balancer.eth,0x543ca41c47cfbb21ce82fb05fa5ed0efa81ae41fb23e6a1c0151d8f91f630e28,[BIP-817] Add Balancer V3 Initial Gauges on Avalanche,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1950

**Summary and Motivation:**
> Balancer V3 recently launch on to Avalanche C-Chain and has gained rapid adoption reaching 10M TVL in the first week of deployment. The Avalanche foundation granted Balancer a multi-month tiere",0xff0281256B2A478905B79895c1A2038A679E1751,1745501776.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.849,4.0,enhanced_fast,,,,
0x9b30b21e4a0a658cda58b51076239503cbbcadd5e199d76d6f8f566b369e3861,[BIP-816] Enable PRL/wETH 80/20 Gauges with a 2% cap (Ethereum & Base),"PR with payload:
https://github.com/BalancerMaxis/multisig-ops/pull/1935

# Summary:

Enable Balancer gauges for 80-PRL/20-wETH weighted pools with a 2% cap on Ethereum and Base.

PRL is the Governance Token of the Parallel Protocol, the upgraded version of the MIMO token.

wETH is a wrapped version",balancer.eth,0xff0281256B2A478905B79895c1A2038A679E1751,closed,1744894350,,fast_major_daos,fast_major_daos_96,0.917,8,enhanced_fast,balancer.eth,0x9b30b21e4a0a658cda58b51076239503cbbcadd5e199d76d6f8f566b369e3861,[BIP-816] Enable PRL/wETH 80/20 Gauges with a 2% cap (Ethereum & Base),"PR with payload:
https://github.com/BalancerMaxis/multisig-ops/pull/1935

# Summary:

Enable Balancer gauges for 80-PRL/20-wETH weighted pools with a 2% cap on Ethereum and Base.

PRL is the Governance Token of the Parallel Protocol, the upgraded version of the MIMO token.

wETH is a wrapped version",0xff0281256B2A478905B79895c1A2038A679E1751,1744894350.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.917,8.0,enhanced_fast,,,,
0x83dd3ce2b1d8e945c82aeaefb3710a2862d73dc97956906733eec87ae038737a,[BIP-811] Enable eBTC/wBTC eBTC/weETH eBTC/USDC Gauges [Arbitrum],"**Protocol Description:**

[ether.fi](http://ether.fi/) is the first decentralized, non-custodial delegated staking protocol with an LRT (eETH, eBTC). One of the distinguishing characteristics of [ether.fi](http://ether.fi/) is that stakers control their keys. Those who work on the protocol strive f",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1744267885,,fast_major_daos,fast_major_daos_97,0.975,7,enhanced_fast,balancer.eth,0x83dd3ce2b1d8e945c82aeaefb3710a2862d73dc97956906733eec87ae038737a,[BIP-811] Enable eBTC/wBTC eBTC/weETH eBTC/USDC Gauges [Arbitrum],"**Protocol Description:**

[ether.fi](http://ether.fi/) is the first decentralized, non-custodial delegated staking protocol with an LRT (eETH, eBTC). One of the distinguishing characteristics of [ether.fi](http://ether.fi/) is that stakers control their keys. Those who work on the protocol strive f",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1744267885.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.975,7.0,enhanced_fast,,,,
0xa0c998718c02ebeb1135605352d5108d0b7d92c2b7f43b68cec8bcb7c8e07865,[BIP-808] Enable Aave Boosted Pool Gauges on Base,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1878

## Summary

Enable Aave Boosted GHO/USR and GHO/EURC Gauges on Balancer v3 Base deployment. 

These pools are to be considered “core pools” with protocol fees earned being partially allocated towards Quests on Paladin to at",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1743614562,,fast_major_daos,fast_major_daos_98,0.922,3,enhanced_fast,balancer.eth,0xa0c998718c02ebeb1135605352d5108d0b7d92c2b7f43b68cec8bcb7c8e07865,[BIP-808] Enable Aave Boosted Pool Gauges on Base,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1878

## Summary

Enable Aave Boosted GHO/USR and GHO/EURC Gauges on Balancer v3 Base deployment. 

These pools are to be considered “core pools” with protocol fees earned being partially allocated towards Quests on Paladin to at",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1743614562.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.922,3.0,enhanced_fast,,,,
0x8a9385710030a167dffe8b29b427273130e11b8f090f2789328d3576d49607e9,[BIP-807] Enable sUSDX/USDX/aUSDT gauge [Mainnet],"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1877

**Summary:**
This is a proposal to enable Balancer gauge on Ethereum Mainnet for sUSDX/USDX/aUSDT pool.

**References/Useful links:**

Link to:

* Website: https://usdx.money/
* Documentation: https://docs.usdx.money/
* Git",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1743614439,,fast_major_daos,fast_major_daos_99,0.894,4,enhanced_fast,balancer.eth,0x8a9385710030a167dffe8b29b427273130e11b8f090f2789328d3576d49607e9,[BIP-807] Enable sUSDX/USDX/aUSDT gauge [Mainnet],"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1877

**Summary:**
This is a proposal to enable Balancer gauge on Ethereum Mainnet for sUSDX/USDX/aUSDT pool.

**References/Useful links:**

Link to:

* Website: https://usdx.money/
* Documentation: https://docs.usdx.money/
* Git",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1743614439.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.894,4.0,enhanced_fast,,,,
0x20d68cb279298cb62f565c31f1f134bd3343dfd7721142f1b551822bd0edd816,"[BIP-806] Enable Gauges for fWETH/fwstETH, fWETH/waArbwstETH, fWETH/waBaswstETH","### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1856

This is a proposal to enable the gauge 0x1CCE9d493224A19FcB5f7fBade8478630141CB54 on Ethereum, for the pool [0x6b31a94029fd7840d780191B6D63Fa0D269bd883](https://balancer.fi/pools/ethereum/v3/0x6b31a94029fd7840d780191B6D63Fa",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1743000819,,fast_major_daos,fast_major_daos_100,0.897,4,enhanced_fast,balancer.eth,0x20d68cb279298cb62f565c31f1f134bd3343dfd7721142f1b551822bd0edd816,"[BIP-806] Enable Gauges for fWETH/fwstETH, fWETH/waArbwstETH, fWETH/waBaswstETH","### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1856

This is a proposal to enable the gauge 0x1CCE9d493224A19FcB5f7fBade8478630141CB54 on Ethereum, for the pool [0x6b31a94029fd7840d780191B6D63Fa0D269bd883](https://balancer.fi/pools/ethereum/v3/0x6b31a94029fd7840d780191B6D63Fa",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1743000819.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.897,4.0,enhanced_fast,,,,
0x25dc8b275484866182ee83076f48d16a5f7dbc5d99b862a86266d9a4cdd0bb6e,[BIP-803] Grant v3 ECLP disable Permissions to the Emergency DAO Multisigs,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1834

### Motivation 
With the imminent launch of ECLPs on Balancer v3 on Mainnet, Arbitrum, Base and Gnosis chain, the emergency subDAO needs permissions to disable the factories in the case of a potential malfunction. It is the",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1742401919,,fast_major_daos,fast_major_daos_101,0.808,2,enhanced_fast,balancer.eth,0x25dc8b275484866182ee83076f48d16a5f7dbc5d99b862a86266d9a4cdd0bb6e,[BIP-803] Grant v3 ECLP disable Permissions to the Emergency DAO Multisigs,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1834

### Motivation 
With the imminent launch of ECLPs on Balancer v3 on Mainnet, Arbitrum, Base and Gnosis chain, the emergency subDAO needs permissions to disable the factories in the case of a potential malfunction. It is the",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1742401919.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.808,2.0,enhanced_fast,,,,
0x5b8e3661ceaba538d7a4b15ec985a173185d7171e97b136668d9ebca1dc91340,[BIP-796] Enable orbETH/waArbWETH Gauge [Arbitrum],"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1819

**Summary:**

This proposal aims to allow the orbETH/waArbWETH gauge to participate in the veBAL incentives.

**References/Useful links:**

> Link to:

* Website: [https://dinero.xyz/]
* Documentation: [https://dinero.xyz/d",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1741794195,,fast_major_daos,fast_major_daos_102,0.88,7,enhanced_fast,balancer.eth,0x5b8e3661ceaba538d7a4b15ec985a173185d7171e97b136668d9ebca1dc91340,[BIP-796] Enable orbETH/waArbWETH Gauge [Arbitrum],"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1819

**Summary:**

This proposal aims to allow the orbETH/waArbWETH gauge to participate in the veBAL incentives.

**References/Useful links:**

> Link to:

* Website: [https://dinero.xyz/]
* Documentation: [https://dinero.xyz/d",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1741794195.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.88,7.0,enhanced_fast,,,,
0x24e6809af48efac2429f555c8ff2a3b0253f87ca6d6c1b6f5d4644bd6901e1a1,[BIP-795] Kill Stale Gauges Q1 2025,"PR With Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1816

**Summary and Motivation**

Per [BIP-750 2025 Gauge Management](https://forum.balancer.fi/t/bip-750-2025-gauge-management-proposal/6248) the Balancer Maxis are responsible for killing gauges on a quarterly basis due to them bec",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1741794070,,fast_major_daos,fast_major_daos_103,0.942,3,enhanced_fast,balancer.eth,0x24e6809af48efac2429f555c8ff2a3b0253f87ca6d6c1b6f5d4644bd6901e1a1,[BIP-795] Kill Stale Gauges Q1 2025,"PR With Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1816

**Summary and Motivation**

Per [BIP-750 2025 Gauge Management](https://forum.balancer.fi/t/bip-750-2025-gauge-management-proposal/6248) the Balancer Maxis are responsible for killing gauges on a quarterly basis due to them bec",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1741794070.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.942,3.0,enhanced_fast,,,,
0x028874ebece2c48caf0b19d4c147a4946e71b16c2518cb5a6148798455832625,[BIP-793] Deployment of Balancer V3 on Avalanche,"This proposal was authored by the Ava Labs team in collaboration with the Balancer team.
 
### Summary
 
This proposal seeks community support for the deployment of Balancer V3 on Avalanche, aligning with Avalanche's mission to Tokenize the World's Assets. Balancer v3 will bring to Avalanche's DeFi ",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1741272296,,fast_major_daos,fast_major_daos_104,0.935,4,enhanced_fast,balancer.eth,0x028874ebece2c48caf0b19d4c147a4946e71b16c2518cb5a6148798455832625,[BIP-793] Deployment of Balancer V3 on Avalanche,"This proposal was authored by the Ava Labs team in collaboration with the Balancer team.
 
### Summary
 
This proposal seeks community support for the deployment of Balancer V3 on Avalanche, aligning with Avalanche's mission to Tokenize the World's Assets. Balancer v3 will bring to Avalanche's DeFi ",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1741272296.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.935,4.0,enhanced_fast,,,,
0xc28a9f2622e66d866e7ce24b9baa884da18595d5723333a8c4692ff112499b07,[BIP-791] Enable Gauge for 80-IMO/20-ETH Pool on Base,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1800

Summary:

Proposal to add IMO/ETH 80/20 on Base to the Balancer Gauge Controller, which, if passed, will become the primary liquidity for the IMO token and will serve as the basis for the future listings with our Partners. ",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1740581113,,fast_major_daos,fast_major_daos_105,0.938,6,enhanced_fast,balancer.eth,0xc28a9f2622e66d866e7ce24b9baa884da18595d5723333a8c4692ff112499b07,[BIP-791] Enable Gauge for 80-IMO/20-ETH Pool on Base,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1800

Summary:

Proposal to add IMO/ETH 80/20 on Base to the Balancer Gauge Controller, which, if passed, will become the primary liquidity for the IMO token and will serve as the basis for the future listings with our Partners. ",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1740581113.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.938,6.0,enhanced_fast,,,,
0xf79cc1f749ae50f709e55860b9b7a8663e88b10c0eebfc5afbf072c34022480e,[BIP-790] Grant Maxis Role for Balancer Contract Registry,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1798

### Summary and Motivation 

Balancer has created a new registry contract called the Balancer Contract Registry in which we will add v3 contracts to.  This proposal seeks to grant the role for functions related to this cont",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1740581007,,fast_major_daos,fast_major_daos_106,0.806,2,enhanced_fast,balancer.eth,0xf79cc1f749ae50f709e55860b9b7a8663e88b10c0eebfc5afbf072c34022480e,[BIP-790] Grant Maxis Role for Balancer Contract Registry,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1798

### Summary and Motivation 

Balancer has created a new registry contract called the Balancer Contract Registry in which we will add v3 contracts to.  This proposal seeks to grant the role for functions related to this cont",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1740581007.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.806,2.0,enhanced_fast,,,,
0x8920e7386b86c1bd1178cbd13830528007f159704ee3e4322e48863191511196,[BIP-789] Grant Maxis Parameter Control on the MEV Tax Hook,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1799

### **Summary & Motivation**

The upcoming MEV Tax hook has a couple configurable parameters that must be modified in order to optimize MEV capture.  This proposal gives permissions to the Balancer Maxis to control such par",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1740580908,,fast_major_daos,fast_major_daos_107,0.949,4,enhanced_fast,balancer.eth,0x8920e7386b86c1bd1178cbd13830528007f159704ee3e4322e48863191511196,[BIP-789] Grant Maxis Parameter Control on the MEV Tax Hook,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1799

### **Summary & Motivation**

The upcoming MEV Tax hook has a couple configurable parameters that must be modified in order to optimize MEV capture.  This proposal gives permissions to the Balancer Maxis to control such par",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1740580908.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.949,4.0,enhanced_fast,,,,
0x273c976bf56e8e83963c023bc501f3f99e3298831a88f7f6c90d7baf5cdb56d2,[BIP-788] Grant Maxi Multisig set_reward_distributor permissions,"PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1797

Summary & Motivation

A crucial part of the Maxi operations is configuring reward distributions for injector and partner contracts on to pool gauges. Over time the Maxis have moved their primary method of ownership of injector ",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1740580802,,fast_major_daos,fast_major_daos_108,0.815,2,enhanced_fast,balancer.eth,0x273c976bf56e8e83963c023bc501f3f99e3298831a88f7f6c90d7baf5cdb56d2,[BIP-788] Grant Maxi Multisig set_reward_distributor permissions,"PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1797

Summary & Motivation

A crucial part of the Maxi operations is configuring reward distributions for injector and partner contracts on to pool gauges. Over time the Maxis have moved their primary method of ownership of injector ",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1740580802.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.815,2.0,enhanced_fast,,,,
0x7fe51934452b44929844a730aa1c4b7c8c99d92c2d3492190a9175cd0680d310,[BIP-786] Ecosystem ONsite Proposal Q2 2025,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1789

*Another Balancer ONsite edition is in the works!*

As a DAO with globally distributed teams, Balancer recognizes the unique challenges (and opportunities) this presents. The ecosystem ONsites aim to address these by foster",balancer.eth,0x7c2eA10D3e5922ba3bBBafa39Dc0677353D2AF17,closed,1739995801,,fast_major_daos,fast_major_daos_109,0.817,6,enhanced_fast,balancer.eth,0x7fe51934452b44929844a730aa1c4b7c8c99d92c2d3492190a9175cd0680d310,[BIP-786] Ecosystem ONsite Proposal Q2 2025,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1789

*Another Balancer ONsite edition is in the works!*

As a DAO with globally distributed teams, Balancer recognizes the unique challenges (and opportunities) this presents. The ecosystem ONsites aim to address these by foster",0x7c2eA10D3e5922ba3bBBafa39Dc0677353D2AF17,1739995801.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.817,6.0,enhanced_fast,,,,
0x762f8789a28394088d7ce1a035d420b274eb72f7221739fd5b929207f9500055,[BIP-785] Enable Boosted GHO pools on Balancer v3 on Base and Arbitrum,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1770

# Summary

As part of the transition of GHO liquidity from Balancer v2 to v3 on Arbitrum, @TokenLogic proposes enabling the new Boosted 3pool gauge. Additionaly, with the recent launch of GHO on Base and the deployment of B",balancer.eth,0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,closed,1739378138,,fast_major_daos,fast_major_daos_110,0.934,3,enhanced_fast,balancer.eth,0x762f8789a28394088d7ce1a035d420b274eb72f7221739fd5b929207f9500055,[BIP-785] Enable Boosted GHO pools on Balancer v3 on Base and Arbitrum,"### PR with Payload
https://github.com/BalancerMaxis/multisig-ops/pull/1770

# Summary

As part of the transition of GHO liquidity from Balancer v2 to v3 on Arbitrum, @TokenLogic proposes enabling the new Boosted 3pool gauge. Additionaly, with the recent launch of GHO on Base and the deployment of B",0x7019Be4E4eB74cA5F61224FeAf687d2b43998516,1739378138.0,closed,"[""Yes, let's do it"", 'No, this is not the way', 'Abstain']",0.934,3.0,enhanced_fast,,,,
